theme,title,seed_count
wwii-and-holocaust,Saarland,2
wwii-and-holocaust,Sachsenhausen concentration camp,2
wwii-and-holocaust,Scientific racism,2
wwii-and-holocaust,Second Battle of Kharkov,2
wwii-and-holocaust,Second Italo-Ethiopian War,2
wwii-and-holocaust,Sevastopol,2
wwii-and-holocaust,Sicherheitsdienst,2
wwii-and-holocaust,Siege of Budapest,2
wwii-and-holocaust,Siege of Sevastopol (1941–1942),2
wwii-and-holocaust,Slave labour,2
wwii-and-holocaust,Slovak Republic (1939–1945),2
wwii-and-holocaust,Smolensk,2
wwii-and-holocaust,Sobibor extermination camp,2
wwii-and-holocaust,Socialists,2
wwii-and-holocaust,Soviet occupation of Bessarabia and Northern Bukovina,2
wwii-and-holocaust,Soviet occupation of the Baltic states (1940),2
wwii-and-holocaust,Soviet partisans,2
wwii-and-holocaust,Sphere of influence,2
wwii-and-holocaust,Stalingrad,2
wwii-and-holocaust,Strategic bombing during World War II,2
wwii-and-holocaust,Sturmabteilung,2
wwii-and-holocaust,Sudetenland,2
wwii-and-holocaust,Territories of Poland annexed by the Soviet Union,2
wwii-and-holocaust,The Blitz,2
wwii-and-holocaust,Theater (warfare),2
wwii-and-holocaust,Third Battle of Kharkov,2
wwii-and-holocaust,Totalitarianism,2
wwii-and-holocaust,United States,2
wwii-and-holocaust,University Press of Kansas,2
wwii-and-holocaust,Upper Silesia,2
wwii-and-holocaust,Vasily Chuikov,2
wwii-and-holocaust,Vinnitsa,2
wwii-and-holocaust,Volga,2
wwii-and-holocaust,Volksgemeinschaft,2
wwii-and-holocaust,Vyacheslav Molotov,2
wwii-and-holocaust,Vyazma,2
wwii-and-holocaust,Walther von Brauchitsch,2
wwii-and-holocaust,Wannsee Conference,2
wwii-and-holocaust,War crime,2
wwii-and-holocaust,War of extermination,2
wwii-and-holocaust,Warsaw,2
wwii-and-holocaust,Weimar Republic,2
wwii-and-holocaust,Western Front (World War II),2
wwii-and-holocaust,Wilhelm List,2
wwii-and-holocaust,Wilhelm Ritter von Leeb,2
wwii-and-holocaust,Winston Churchill,2
wwii-and-holocaust,World War I reparations,2
wwii-and-holocaust,World War II casualties of the Soviet Union,2
wwii-and-holocaust,World War II in Yugoslavia,2
wwii-and-holocaust,Yalta Conference,2
wwii-and-holocaust,Zhytomyr,2
wwii-and-holocaust,Łódź Ghetto,2
cold-war-divided-europe,United States Department of State,5
cold-war-divided-europe,Berlin Wall,4
cold-war-divided-europe,Comecon,4
cold-war-divided-europe,Deutsche Mark,4
cold-war-divided-europe,Dissolution of the Soviet Union,4
cold-war-divided-europe,East Berlin,4
cold-war-divided-europe,Eastern Bloc,4
cold-war-divided-europe,Harry S. Truman,4
cold-war-divided-europe,Mikhail Gorbachev,4
cold-war-divided-europe,NATO,4
cold-war-divided-europe,Revolutions of 1989,4
cold-war-divided-europe,Satellite state,4
cold-war-divided-europe,West Berlin,4
cold-war-divided-europe,Aftermath of World War II,3
cold-war-divided-europe,Allied Control Council,3
cold-war-divided-europe,Belgium,3
cold-war-divided-europe,Benelux,3
cold-war-divided-europe,Brandenburg Gate,3
cold-war-divided-europe,Bulgaria,3
cold-war-divided-europe,Central Intelligence Agency,3
cold-war-divided-europe,Cominform,3
cold-war-divided-europe,Czech Republic,3
cold-war-divided-europe,Czechoslovak Socialist Republic,3
cold-war-divided-europe,Dwight D. Eisenhower,3
cold-war-divided-europe,Erich Honecker,3
cold-war-divided-europe,European Union,3
cold-war-divided-europe,Finlandization,3
cold-war-divided-europe,France,3
cold-war-divided-europe,German reunification,3
cold-war-divided-europe,Glasnost,3
cold-war-divided-europe,Hungarian Revolution of 1956,3
cold-war-divided-europe,Marshall Plan,3
cold-war-divided-europe,Morgenthau Plan,3
cold-war-divided-europe,Nikita Khrushchev,3
cold-war-divided-europe,Non-Aligned Movement,3
cold-war-divided-europe,Otto von Habsburg,3
cold-war-divided-europe,Pan-European Picnic,3
cold-war-divided-europe,Perestroika,3
cold-war-divided-europe,Polish People's Republic,3
cold-war-divided-europe,Reichsmark,3
cold-war-divided-europe,Romanian Revolution,3
cold-war-divided-europe,Russia,3
cold-war-divided-europe,Socialist Republic of Romania,3
cold-war-divided-europe,Solidarity (Polish trade union),3
cold-war-divided-europe,Tito–Stalin split,3
cold-war-divided-europe,Truman Doctrine,3
cold-war-divided-europe,United Kingdom,3
cold-war-divided-europe,Warsaw Pact,3
cold-war-divided-europe,Western Bloc,3
cold-war-divided-europe,Yugoslavia,3
cold-war-divided-europe,1948 Czechoslovak coup d'état,2
cold-war-divided-europe,Albania,2
cold-war-divided-europe,Albanian–Soviet split,2
cold-war-divided-europe,Berlin Blockade,2
cold-war-divided-europe,Berlin Crisis of 1961,2
cold-war-divided-europe,Berlin Tempelhof Airport,2
cold-war-divided-europe,Bizone,2
cold-war-divided-europe,Bosnian War,2
cold-war-divided-europe,Brezhnev Doctrine,2
cold-war-divided-europe,Chair of the NATO Military Committee,2
cold-war-divided-europe,Clement Attlee,2
cold-war-divided-europe,Collective Security Treaty Organization,2
cold-war-divided-europe,Containment,2
cold-war-divided-europe,Croatia,2
cold-war-divided-europe,Enlargement of NATO,2
cold-war-divided-europe,Ernest Bevin,2
cold-war-divided-europe,Ernst Reuter,2
cold-war-divided-europe,Fall of communism in Bulgaria,2
cold-war-divided-europe,First Indochina War,2
cold-war-divided-europe,Francoist Spain,2
cold-war-divided-europe,Free Territory of Trieste,2
cold-war-divided-europe,French Air and Space Force,2
cold-war-divided-europe,Fulton Speech,2
cold-war-divided-europe,Gail Halvorsen,2
cold-war-divided-europe,General Secretary of the Communist Party of the Soviet Union,2
cold-war-divided-europe,George C. Marshall,2
cold-war-divided-europe,George F. Kennan,2
cold-war-divided-europe,Georges Bidault,2
cold-war-divided-europe,Greek Civil War,2
cold-war-divided-europe,Helsinki Accords,2
cold-war-divided-europe,Hungarian People's Republic,2
cold-war-divided-europe,Hungary,2
cold-war-divided-europe,Imre Nagy,2
cold-war-divided-europe,Imre Pozsgay,2
cold-war-divided-europe,Inner German border,2
cold-war-divided-europe,Iron Curtain,2
cold-war-divided-europe,James Burnham,2
cold-war-divided-europe,James F. Byrnes,2
cold-war-divided-europe,John F. Kennedy,2
cold-war-divided-europe,John Foster Dulles,2
cold-war-divided-europe,Kaliningrad Oblast,2
cold-war-divided-europe,Kazakh Soviet Socialist Republic,2
cold-war-divided-europe,Konrad Adenauer,2
cold-war-divided-europe,Kosovo War,2
cold-war-divided-europe,London Six-Power Conference,2
cold-war-divided-europe,London and Paris Conferences,2
cold-war-divided-europe,Lucius D. Clay,2
cold-war-divided-europe,Luxembourg,2
cold-war-divided-europe,Malta,2
cold-war-divided-europe,Molotov Plan,2
cold-war-divided-europe,Nicolae Ceaușescu,2
cold-war-divided-europe,North Atlantic Council,2
cold-war-divided-europe,North Atlantic Treaty,2
cold-war-divided-europe,Operation Deliberate Force,2
cold-war-divided-europe,Paneuropean Union,2
cold-war-divided-europe,Peaceful Revolution,2
cold-war-divided-europe,People's Republic of Bulgaria,2
cold-war-divided-europe,People's Socialist Republic of Albania,2
cold-war-divided-europe,Politburo,2
cold-war-divided-europe,Post-Soviet states,2
cold-war-divided-europe,Presidency of Harry S. Truman,2
cold-war-divided-europe,Restatement of Policy on Germany,2
cold-war-divided-europe,Rollback,2
cold-war-divided-europe,Romania,2
cold-war-divided-europe,Ronald Reagan,2
cold-war-divided-europe,Secretary General of NATO,2
cold-war-divided-europe,Serbia,2
cold-war-divided-europe,Sinatra Doctrine,2
cold-war-divided-europe,Slobodan Milošević,2
cold-war-divided-europe,Socialist Federal Republic of Yugoslavia,2
cold-war-divided-europe,Soviet Armed Forces,2
cold-war-divided-europe,Soviet Ground Forces,2
cold-war-divided-europe,Stalin Note,2
cold-war-divided-europe,Sweden,2
cold-war-divided-europe,Tear down this wall!,2
cold-war-divided-europe,Todor Zhivkov,2
cold-war-divided-europe,Treaty on Conventional Armed Forces in Europe,2
cold-war-divided-europe,United States National Security Council,2
cold-war-divided-europe,United States Secretary of State,2
cold-war-divided-europe,Urho Kekkonen,2
cold-war-divided-europe,Uzbekistan,2
cold-war-divided-europe,Velvet Revolution,2
cold-war-divided-europe,Vladimir Putin,2
cold-war-divided-europe,Warsaw Pact invasion of Czechoslovakia,2
cold-war-divided-europe,Wojciech Jaruzelski,2
cold-war-divided-europe,Yugoslav Wars,2
eastern-bloc-and-1989,Polish United Workers' Party,5
eastern-bloc-and-1989,Prague Spring,5
eastern-bloc-and-1989,Boris Yeltsin,4
eastern-bloc-and-1989,János Kádár,4
eastern-bloc-and-1989,KGB,4
eastern-bloc-and-1989,Alexander Dubček,3
eastern-bloc-and-1989,April 9 tragedy,3
eastern-bloc-and-1989,Armenia,3
eastern-bloc-and-1989,Azerbaijan,3
eastern-bloc-and-1989,Chernobyl disaster,3
eastern-bloc-and-1989,De-Stalinization,3
eastern-bloc-and-1989,Dissolution of Czechoslovakia,3
eastern-bloc-and-1989,French Communist Party,3
eastern-bloc-and-1989,George H. W. Bush,3
eastern-bloc-and-1989,Georgia (country),3
eastern-bloc-and-1989,Gustáv Husák,3
eastern-bloc-and-1989,Italian Communist Party,3
eastern-bloc-and-1989,Josip Broz Tito,3
eastern-bloc-and-1989,Martial law in Poland,3
eastern-bloc-and-1989,Occupation of the Baltic states,3
eastern-bloc-and-1989,Polish Round Table Agreement,3
eastern-bloc-and-1989,Slovakia,3
eastern-bloc-and-1989,Soviet–Afghan War,3
eastern-bloc-and-1989,Titoism,3
eastern-bloc-and-1989,Ukraine,3
eastern-bloc-and-1989,United Nations,3
eastern-bloc-and-1989,Władysław Gomułka,3
eastern-bloc-and-1989,1988 Polish strikes,2
eastern-bloc-and-1989,1989 Polish legislative election,2
eastern-bloc-and-1989,1990 Estonian Supreme Soviet election,2
eastern-bloc-and-1989,1990 Georgian Supreme Soviet election,2
eastern-bloc-and-1989,1990 Latvian Supreme Soviet election,2
eastern-bloc-and-1989,1990 Polish presidential election,2
eastern-bloc-and-1989,1990 Turkmen Supreme Soviet election,2
eastern-bloc-and-1989,1991 Soviet Union referendum,2
eastern-bloc-and-1989,1991 Soviet coup attempt,2
eastern-bloc-and-1989,1993 Russian constitutional crisis,2
eastern-bloc-and-1989,1998 Russian financial crisis,2
eastern-bloc-and-1989,2004 enlargement of the European Union,2
eastern-bloc-and-1989,2007 enlargement of the European Union,2
eastern-bloc-and-1989,Abkhazia,2
eastern-bloc-and-1989,Act of the Re-Establishment of the State of Lithuania,2
eastern-bloc-and-1989,Action Programme (1968),2
eastern-bloc-and-1989,Alexei Kosygin,2
eastern-bloc-and-1989,Alma-Ata Protocol,2
eastern-bloc-and-1989,Autonomous republics of the Soviet Union,2
eastern-bloc-and-1989,Azerbaijani Popular Front Party,2
eastern-bloc-and-1989,Baltic Way,2
eastern-bloc-and-1989,Belarusian Popular Front,2
eastern-bloc-and-1989,Breakup of Yugoslavia,2
eastern-bloc-and-1989,Brezhnev stagnation,2
eastern-bloc-and-1989,Byelorussian Soviet Socialist Republic,2
eastern-bloc-and-1989,Chechen Republic of Ichkeria,2
eastern-bloc-and-1989,Christian Democratic People's Party (Hungary),2
eastern-bloc-and-1989,Cold War (1985–1991),2
eastern-bloc-and-1989,Commonwealth of Independent States,2
eastern-bloc-and-1989,Communist Party of Finland,2
eastern-bloc-and-1989,Communist Party of Great Britain,2
eastern-bloc-and-1989,Communist Party of Kazakhstan,2
eastern-bloc-and-1989,Communist Party of Luxembourg,2
eastern-bloc-and-1989,Communist nostalgia,2
eastern-bloc-and-1989,Congress of People's Deputies of the Soviet Union,2
eastern-bloc-and-1989,Croatian Spring,2
eastern-bloc-and-1989,Declaration of Independence of Ukraine,2
eastern-bloc-and-1989,Demands of Hungarian Revolutionaries of 1956,2
eastern-bloc-and-1989,Détente,2
eastern-bloc-and-1989,East German uprising of 1953,2
eastern-bloc-and-1989,Enlargement of the European Union,2
eastern-bloc-and-1989,Enver Hoxha,2
eastern-bloc-and-1989,Era of Stagnation,2
eastern-bloc-and-1989,Estonian Sovereignty Declaration,2
eastern-bloc-and-1989,Estonian Soviet Socialist Republic,2
eastern-bloc-and-1989,Eurocommunism,2
eastern-bloc-and-1989,European Solidarity Centre,2
eastern-bloc-and-1989,Gdańsk Shipyard,2
eastern-bloc-and-1989,Georgian Soviet Socialist Republic,2
eastern-bloc-and-1989,Government of the Soviet Union,2
eastern-bloc-and-1989,Group of Soviet Forces in Germany,2
eastern-bloc-and-1989,Gulag,2
eastern-bloc-and-1989,History of Poland (1945–1989),2
eastern-bloc-and-1989,House of Terror,2
eastern-bloc-and-1989,"Independent Smallholders, Agrarian Workers and Civic Party",2
eastern-bloc-and-1989,Islam Karimov,2
eastern-bloc-and-1989,January Events,2
eastern-bloc-and-1989,Jeltoqsan,2
eastern-bloc-and-1989,Karl von Habsburg,2
eastern-bloc-and-1989,Katyn massacre,2
eastern-bloc-and-1989,Kazakhstan,2
eastern-bloc-and-1989,Kyrgyzstan,2
eastern-bloc-and-1989,Lech Wałęsa,2
eastern-bloc-and-1989,Lennon Wall,2
eastern-bloc-and-1989,Leonid Brezhnev,2
eastern-bloc-and-1989,Leonid Kravchuk,2
eastern-bloc-and-1989,List of non-communist socialist states,2
eastern-bloc-and-1989,Lithuanian Soviet Socialist Republic,2
eastern-bloc-and-1989,László Rajk,2
eastern-bloc-and-1989,Mikhail Suslov,2
eastern-bloc-and-1989,Moldova,2
eastern-bloc-and-1989,Mátyás Rákosi,2
eastern-bloc-and-1989,NKVD,2
eastern-bloc-and-1989,National Peasant Party (Hungary),2
eastern-bloc-and-1989,Normalization (Czechoslovakia),2
eastern-bloc-and-1989,Nursultan Nazarbayev,2
eastern-bloc-and-1989,On the Cult of Personality and Its Consequences,2
eastern-bloc-and-1989,On the Restoration of Independence of the Republic of Latvia,2
eastern-bloc-and-1989,Petar Mladenov,2
eastern-bloc-and-1989,Population transfer in the Soviet Union,2
eastern-bloc-and-1989,Post-Soviet conflicts,2
eastern-bloc-and-1989,Post–Cold War era,2
eastern-bloc-and-1989,Predictions of Soviet collapse,2
eastern-bloc-and-1989,Premier of the Soviet Union,2
eastern-bloc-and-1989,Pál Maléter,2
eastern-bloc-and-1989,Radio Free Europe/Radio Liberty,2
eastern-bloc-and-1989,Reagan Doctrine,2
eastern-bloc-and-1989,Removal of Hungary's border fence with Austria,2
eastern-bloc-and-1989,Rose Revolution,2
eastern-bloc-and-1989,Russian Armed Forces,2
eastern-bloc-and-1989,Russo-Georgian War,2
eastern-bloc-and-1989,Samizdat,2
eastern-bloc-and-1989,Saparmurat Niyazov,2
eastern-bloc-and-1989,Second Chechen War,2
eastern-bloc-and-1989,Securitate,2
eastern-bloc-and-1989,Socialist Unity Party of Germany,2
eastern-bloc-and-1989,South Ossetia,2
eastern-bloc-and-1989,Soviet economy,2
eastern-bloc-and-1989,Soviet ruble,2
eastern-bloc-and-1989,Stasi,2
eastern-bloc-and-1989,State Protection Authority,2
eastern-bloc-and-1989,Tadeusz Mazowiecki,2
eastern-bloc-and-1989,Tajikistan,2
eastern-bloc-and-1989,The Barricades,2
eastern-bloc-and-1989,Transnistria,2
eastern-bloc-and-1989,Treaty on the Creation of the USSR,2
eastern-bloc-and-1989,Tulip Revolution,2
eastern-bloc-and-1989,Turkmenistan,2
eastern-bloc-and-1989,Ukrainian People's Republic,2
eastern-bloc-and-1989,Ukrainian Soviet Socialist Republic,2
eastern-bloc-and-1989,United Nations Security Council,2
eastern-bloc-and-1989,Vilnius,2
eastern-bloc-and-1989,Václav Havel,2
eastern-bloc-and-1989,Wars in the Caucasus,2
eastern-bloc-and-1989,Wenceslas Square,2
european-integration,European Commission,6
european-integration,Member state of the European Union,6
european-integration,Single European Act,6
european-integration,Council of the European Union,5
european-integration,European Coal and Steel Community,5
european-integration,European Communities,5
european-integration,European Economic Community,5
european-integration,European Parliament,5
european-integration,Eurozone,5
european-integration,Maastricht Treaty,5
european-integration,Treaty of Lisbon,5
european-integration,Treaty of Rome,5
european-integration,Brexit,4
european-integration,Common Foreign and Security Policy,4
european-integration,Cyprus,4
european-integration,Economic and Monetary Union of the European Union,4
european-integration,Euro area crisis,4
european-integration,European Atomic Energy Community,4
european-integration,European Central Bank,4
european-integration,European Court of Justice,4
european-integration,European Economic Area,4
european-integration,European Exchange Rate Mechanism,4
european-integration,Greece,4
european-integration,Greenland,4
european-integration,Italy,4
european-integration,Merger Treaty,4
european-integration,Opt-outs in the European Union,4
european-integration,President of the European Commission,4
european-integration,Schengen Agreement,4
european-integration,Treaty of Paris (1951),4
european-integration,Withdrawal from the European Union,4
european-integration,Aristide Briand,3
european-integration,Bosnia and Herzegovina,3
european-integration,Common Agricultural Policy,3
european-integration,Council of Europe,3
european-integration,Danish krone,3
european-integration,Denmark,3
european-integration,Euro,3
european-integration,Euro convergence criteria,3
european-integration,European Convention on Human Rights,3
european-integration,European Council,3
european-integration,European Free Trade Association,3
european-integration,European Single Market,3
european-integration,European Union citizenship,3
european-integration,European integration,3
european-integration,Inner Six,3
european-integration,John Maynard Keynes,3
european-integration,Messina Conference,3
european-integration,Norway,3
european-integration,Portugal,3
european-integration,Pound sterling,3
european-integration,President of the European Council,3
european-integration,Republic of Ireland,3
european-integration,Richard von Coudenhove-Kalergi,3
european-integration,Spain,3
european-integration,Syria,3
european-integration,Treaties of the European Union,3
european-integration,Treaty of Brussels,3
european-integration,Treaty of Nice,3
european-integration,Ursula von der Leyen,3
european-integration,1947 Polish legislative election,2
european-integration,1982 Greenlandic European Communities membership referendum,2
european-integration,2016 United Kingdom European Union membership referendum,2
european-integration,Accession of Turkey to the European Union,2
european-integration,Accession of Ukraine to the European Union,2
european-integration,Accession of the United Kingdom to the European Communities,2
european-integration,Altiero Spinelli,2
european-integration,Atlantic Charter,2
european-integration,Black Wednesday,2
european-integration,Brexit and the Irish border,2
european-integration,Brexit withdrawal agreement,2
european-integration,Bundesbank,2
european-integration,Charter of Fundamental Rights of the European Union,2
european-integration,Communist Party of Czechoslovakia,2
european-integration,Conference on Security and Co-operation in Europe,2
european-integration,Council of Foreign Ministers,2
european-integration,Court of Justice of the European Union,2
european-integration,Declaration of St James's Palace,2
european-integration,European Advisory Commission,2
european-integration,European Currency Unit,2
european-integration,European Monetary Institute,2
european-integration,European Monetary System,2
european-integration,European Political Community (1952),2
european-integration,European Political Cooperation,2
european-integration,European debt crisis,2
european-integration,Eurosceptic,2
european-integration,Euroscepticism,2
european-integration,Faroe Islands,2
european-integration,Founding fathers of the European Union,2
european-integration,Franco-German enmity,2
european-integration,François Mitterrand,2
european-integration,French franc,2
european-integration,Gibraltar,2
european-integration,Good Friday Agreement,2
european-integration,Greek government-debt crisis,2
european-integration,Hague Congress (1948),2
european-integration,Helmut Kohl,2
european-integration,Herman Van Rompuy,2
european-integration,History of the European Union,2
european-integration,History of the euro,2
european-integration,International Authority for the Ruhr,2
european-integration,International sanctions during the Russo-Ukrainian War,2
european-integration,Jacques Delors,2
european-integration,Jacques Santer,2
european-integration,Jean Monnet,2
european-integration,John Major,2
european-integration,Locarno Treaties,2
european-integration,Martinique,2
european-integration,Mayotte,2
european-integration,Morocco,2
european-integration,Moscow Conference (1943),2
european-integration,North Macedonia,2
european-integration,Organization for Security and Co-operation in Europe,2
european-integration,Pleven Plan,2
european-integration,Potsdam Agreement,2
european-integration,President of the European Parliament,2
european-integration,Robert Schuman,2
european-integration,Schengen Area,2
european-integration,Schuman Declaration,2
european-integration,Tehran Conference,2
european-integration,Three pillars of the European Union,2
european-integration,Treaty establishing a Constitution for Europe,2
european-integration,Treaty of Amsterdam,2
european-integration,Treaty of Dunkirk,2
european-integration,Treaty on the Functioning of the European Union,2
european-integration,United Nations Conference on International Organization,2
european-integration,United States dollar,2
european-integration,Ventotene Manifesto,2
european-integration,Victory in Europe Day,2
european-integration,Visegrád Group,2
european-integration,Walter Hallstein,2
european-integration,Western European Union,2
european-integration,Western Union (alliance),2
european-integration,World War II resistance,2
european-integration,Yalta Agreement,2
decolonisation-and-migration,Gamal Abdel Nasser,4
decolonisation-and-migration,Decolonisation of Africa,3
decolonisation-and-migration,Decolonization,3
decolonisation-and-migration,French Fourth Republic,3
decolonisation-and-migration,Messali Hadj,3
decolonisation-and-migration,National Liberation Front (Algeria),3
decolonisation-and-migration,1961 Paris massacre,2
decolonisation-and-migration,African Party for the Independence of Guinea and Cape Verde,2
decolonisation-and-migration,Ahmed Ben Bella,2
decolonisation-and-migration,Algerian War,2
decolonisation-and-migration,All-Palestine Protectorate,2
decolonisation-and-migration,Amílcar Cabral,2
decolonisation-and-migration,Anglo-Egyptian Sudan,2
decolonisation-and-migration,Angolan War of Independence,2
decolonisation-and-migration,Bandung Conference,2
decolonisation-and-migration,Battle of Dien Bien Phu,2
decolonisation-and-migration,Belgian Congo,2
decolonisation-and-migration,British Somaliland,2
decolonisation-and-migration,Carnation Revolution,2
decolonisation-and-migration,Commonwealth of Nations,2
decolonisation-and-migration,Congo Free State,2
decolonisation-and-migration,Declaration on the Granting of Independence to Colonial Countries and Peoples,2
decolonisation-and-migration,FRELIMO,2
decolonisation-and-migration,Ferhat Abbas,2
decolonisation-and-migration,Frantz Fanon,2
decolonisation-and-migration,French Algeria,2
decolonisation-and-migration,French Indochina,2
decolonisation-and-migration,French Section of the Workers' International,2
decolonisation-and-migration,French Togoland,2
decolonisation-and-migration,French Union,2
decolonisation-and-migration,Gold Coast (British colony),2
decolonisation-and-migration,Guy Mollet,2
decolonisation-and-migration,Harold Macmillan,2
decolonisation-and-migration,Immigration to Europe,2
decolonisation-and-migration,Italian Somaliland,2
decolonisation-and-migration,Jacques Foccart,2
decolonisation-and-migration,Jacques Massu,2
decolonisation-and-migration,"Louis Mountbatten, 1st Earl Mountbatten of Burma",2
decolonisation-and-migration,Metropolitan France,2
decolonisation-and-migration,Overseas France,2
decolonisation-and-migration,Patrice Lumumba,2
decolonisation-and-migration,Paul Ramadier,2
decolonisation-and-migration,Pieds-noirs,2
decolonisation-and-migration,Portuguese Angola,2
decolonisation-and-migration,Portuguese Colonial War,2
decolonisation-and-migration,Portuguese Empire,2
decolonisation-and-migration,Portuguese Guinea,2
decolonisation-and-migration,Portuguese Mozambique,2
decolonisation-and-migration,René Coty,2
decolonisation-and-migration,Republic of Egypt (1953–1958),2
decolonisation-and-migration,Republic of the Congo (Léopoldville),2
decolonisation-and-migration,South West Africa,2
decolonisation-and-migration,Spanish Sahara,2
decolonisation-and-migration,Statute of Westminster 1931,2
decolonisation-and-migration,Suez Crisis,2
decolonisation-and-migration,Sylvanus Olympio,2
decolonisation-and-migration,Sétif and Guelma massacre,2
decolonisation-and-migration,Tanganyika (1961–1964),2
decolonisation-and-migration,Torture during the Algerian War,2
decolonisation-and-migration,Union of the Peoples of Cameroon,2
decolonisation-and-migration,United Nations list of non-self-governing territories,2
decolonisation-and-migration,Year of Africa,2
decolonisation-and-migration,Évian Accords,2
europe-since-1991,Angela Merkel,3
europe-since-1991,Croatian War of Independence,3
europe-since-1991,Kosovo,3
europe-since-1991,14th Congress of the League of Communists of Yugoslavia,2
europe-since-1991,1974 Yugoslav Constitution,2
europe-since-1991,1990 Croatian parliamentary election,2
europe-since-1991,1991 Croatian independence referendum,2
europe-since-1991,2015 European migrant crisis,2
europe-since-1991,Albanians,2
europe-since-1991,Alija Izetbegović,2
europe-since-1991,Annexation of Crimea by the Russian Federation,2
europe-since-1991,Battle of Vukovar,2
europe-since-1991,Bosniaks,2
europe-since-1991,Brioni Agreement,2
europe-since-1991,Catholic Church in Croatia,2
europe-since-1991,Chetniks,2
europe-since-1991,Croatian Republic of Herzeg-Bosnia,2
europe-since-1991,Croats,2
europe-since-1991,Croats of Bosnia and Herzegovina,2
europe-since-1991,Dayton Agreement,2
europe-since-1991,Dubrovnik,2
europe-since-1991,Federal Republic of Yugoslavia,2
europe-since-1991,Federal Security Service,2
europe-since-1991,Franjo Tuđman,2
europe-since-1991,Genocide of Serbs in the Independent State of Croatia,2
europe-since-1991,Greater Albania,2
europe-since-1991,Greater Croatia,2
europe-since-1991,Greater Serbia,2
europe-since-1991,Independence of Croatia,2
europe-since-1991,International recognition of Kosovo,2
europe-since-1991,Ireland,2
europe-since-1991,Jens Stoltenberg,2
europe-since-1991,Kosovo Albanians,2
europe-since-1991,League of Communists of Serbia,2
europe-since-1991,List of conflicts in Europe,2
europe-since-1991,Log Revolution,2
europe-since-1991,Martin Špegelj,2
europe-since-1991,Milan Babić,2
europe-since-1991,Milan Kučan,2
europe-since-1991,Milan Martić,2
europe-since-1991,Montenegro,2
europe-since-1991,OSCE,2
europe-since-1991,Operation Storm,2
europe-since-1991,Overthrow of Slobodan Milošević,2
europe-since-1991,Pakrac clash,2
europe-since-1991,Plitvice Lakes incident,2
europe-since-1991,Preševo,2
europe-since-1991,Radovan Karadžić,2
europe-since-1991,Republic of Bosnia and Herzegovina,2
europe-since-1991,Republic of Serbia (1992–2006),2
europe-since-1991,Republic of Serbian Krajina,2
europe-since-1991,Republika Srpska,2
europe-since-1991,Russian invasion of Ukraine,2
europe-since-1991,SAO Krajina,2
europe-since-1991,Sanctions against Yugoslavia,2
europe-since-1991,Serbia and Montenegro,2
europe-since-1991,Serbian nationalism,2
europe-since-1991,Serbs,2
europe-since-1991,Serbs of Croatia,2
europe-since-1991,Siege of Dubrovnik,2
europe-since-1991,Siege of Sarajevo,2
europe-since-1991,Slovenes,2
europe-since-1991,Socialist Autonomous Province of Kosovo,2
europe-since-1991,Socialist Republic of Croatia,2
europe-since-1991,Socialist Republic of Serbia,2
europe-since-1991,Socialist Republic of Slovenia,2
europe-since-1991,Stjepan Radić,2
europe-since-1991,UNHCR,2
europe-since-1991,Ukrainian refugee crisis,2
europe-since-1991,United Nations High Commissioner for Refugees,2
europe-since-1991,Ustaše,2
europe-since-1991,Vojvodina,2
europe-since-1991,Vukovar,2
europe-since-1991,Vukovar massacre,2
europe-since-1991,Yugoslav Air Force,2
europe-since-1991,Yugoslav People's Army,2
postwar-society-and-economy,Welfare state,6
postwar-society-and-economy,Counterculture of the 1960s,5
postwar-society-and-economy,Post–World War II economic expansion,5
postwar-society-and-economy,Second-wave feminism,5
postwar-society-and-economy,Sexual revolution,5
postwar-society-and-economy,Trente Glorieuses,5
postwar-society-and-economy,1973 oil crisis,4
postwar-society-and-economy,Italian economic miracle,4
postwar-society-and-economy,Women's liberation movement,4
postwar-society-and-economy,Beveridge Report,3
postwar-society-and-economy,Germaine Greer,3
postwar-society-and-economy,Ludwig Erhard,3
postwar-society-and-economy,May 68,3
postwar-society-and-economy,National Health Service,3
postwar-society-and-economy,Nordic model,3
postwar-society-and-economy,Olof Palme,3
postwar-society-and-economy,Record years,3
postwar-society-and-economy,Simone de Beauvoir,3
postwar-society-and-economy,Situationist International,3
postwar-society-and-economy,Stagflation,3
postwar-society-and-economy,The Female Eunuch,3
postwar-society-and-economy,Volkswagen Beetle,3
postwar-society-and-economy,William Beveridge,3
postwar-society-and-economy,Wirtschaftswunder,3
postwar-society-and-economy,1945 United Kingdom general election,2
postwar-society-and-economy,1968 Polish political crisis,2
postwar-society-and-economy,1973–1975 recession,2
postwar-society-and-economy,Anthony Barber,2
postwar-society-and-economy,Anthony Crosland,2
postwar-society-and-economy,Chancellor of the Exchequer,2
postwar-society-and-economy,Christian democracy,2
postwar-society-and-economy,Contraceptive Train,2
postwar-society-and-economy,Cornelius Castoriadis,2
postwar-society-and-economy,Dirigisme,2
postwar-society-and-economy,Enlightened absolutism,2
postwar-society-and-economy,Fabian Society,2
postwar-society-and-economy,Feminism in France,2
postwar-society-and-economy,George Bernard Shaw,2
postwar-society-and-economy,Georges Pompidou,2
postwar-society-and-economy,Group 8 (Sweden),2
postwar-society-and-economy,Helke Sander,2
